Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml),Weight_per_Unit_g,fiber_g,sugar_g,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,sodium_mg_detailed,zinc_mg,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,vitamin_b3_mg,vitamin_b6_mg,vitamin_b12_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_e_mg,vitamin_k_mcg,folate_mcg,saturated_fat_g,monounsaturated_fat_g,polyunsaturated_fat_g,trans_fat_g,cholesterol_mg_detailed,omega_3_g,omega_6_g
Osso Buco (1 serving),Meal/Meat,550,45.0,15.0,30.0,4.0,6.0,900,150,Dinner,0,100.0,0.0,0.0,22.0,2.0,34.0,214.0,201.0,90.0,5.08,0.0,0.081,0.337,3.73,0.179,0.0,0.0,42.0,0.39,1.5,4.0,2.71,3.55,0.455,0.276,92.0,0.0,0.0
Gremolata (1 tbsp),Condiment,15,0.5,1.0,1.0,0.5,0.5,5,0,Dinner,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Risotto alla Milanese (1 cup),Meal/Rice,350,10.0,50.0,12.0,3.0,3.0,700,30,Dinner,0,240.0,5.28,0.0,28.799999999999997,0.528,0.0,0.0,0.0,2808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0
Saffron (pinch in risotto),Condiment,1,0.0,0.1,0.0,0.0,0.0,0,0,Dinner,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panettone (1 slice),Dessert,320,6.0,50.0,12.0,3.0,25.0,200,70,Snack,0,40.0,0.8,0.0,0.0,0.8640000000000001,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,32.0,0.0,0.0
Candied Fruit (1 tbsp),Fruit,30,0.0,8.0,0.0,0.5,8.0,5,0,Snack,0,350.0,5.6000000000000005,0.0,63.0,0.5950000000000001,14.0,17.5,196.0,343.0,0.17500000000000002,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.05,0.0,0.035,0.028,0.07,0.0,0.0,0.0,0.0
Amaretti Cookie (2 cookies),Dessert,90,2.0,12.0,4.0,1.0,10.0,10,0,Snack,0,100.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Limoncello (1.5 oz shot),Beverage,150,0.0,18.0,0.0,0.0,18.0,0,0,Snack,0,42.5,1.02,0.0,20.4,1.1135,0.0,0.0,0.0,80.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.045999999999999,0.0,0.0,0.0,40.375,0.0,0.0
Panna Cotta (1 serving),Dessert,300,4.0,25.0,20.0,0.0,22.0,50,70,Snack,0,100.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,0.0
Berry Coulis (1 tbsp),Condiment,20,0.0,5.0,0.0,0.5,4.5,0,0,Snack,0,15.0,1.125,0.0,15.0,0.27,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.75,0.0,0.0
Saltimbocca (1 serving),Meal/Meat,380,38.0,5.0,22.0,0.5,1.0,850,120,Dinner,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prosciutto (1 slice wrapper),Protein/Meat,35,4.0,0.0,2.5,0.0,0.0,280,10,Dinner,0,40.0,0.0,0.0,0.0,0.516,0.0,0.0,0.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35.6,0.0,0.0
Sage (2 leaves),Condiment,1,0.0,0.1,0.0,0.1,0.0,0,0,Dinner,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Wine Sauce (1/4 cup),Condiment,80,1.0,4.0,6.0,0.5,2.0,300,5,Dinner,0,60.0,0.0,0.0,5.3999999999999995,0.162,6.0,10.799999999999999,42.6,3.0,0.072,0.0,0.003,0.009,0.0648,0.03,0.0,0.0,0.0,0.0,0.24,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polenta (grilled 1 slice),Meal/Grain,120,2.5,25.0,1.0,2.0,0.5,300,0,Dinner,0,40.0,1.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caponata (1/2 cup),Meal/Vegetable,180,2.0,15.0,14.0,5.0,9.0,400,0,Dinner,0,120.0,2.16,0.0,0.0,0.54,0.0,0.0,261.59999999999997,676.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0
Eggplant (1/2 cup in caponata),Vegetable,40,0.5,6.0,2.0,2.0,3.0,150,0,Dinner,0,120.0,4.68,0.0,42.0,2.028,99.6,196.79999999999998,316.8,250.79999999999998,1.6320000000000001,8.4,0.276,0.14759999999999998,1.9488,0.23399999999999999,0.0,8.52,0.0,0.864,29.16,46.8,2.6256,7.3572,6.6732,0.0,0.0,0.0,0.0
Pine Nuts (1/2 tbsp),Nut,48,1.0,1.0,5.0,0.2,0.2,0,0,Dinner,0,15.0,0.555,0.0,2.4,0.8295,37.65,86.25,89.55,0.3,0.9675,0.15,0.054599999999999996,0.03405,0.6580499999999999,0.0141,0.0,0.12,0.0,1.3995,8.084999999999999,5.1,0.73485,2.8146,5.11065,0.0,0.0,0.0,0.0
Raisins (1 tbsp),Fruit,27,0.3,7.0,0.0,0.3,6.0,1,0,Dinner,0,15.0,0.6749999999999999,0.0,9.299999999999999,0.2685,5.3999999999999995,14.7,111.6,3.9,0.054,0.0,0.015899999999999997,0.01875,0.1149,0.026099999999999998,0.0,0.345,0.0,0.018,0.525,0.75,0.0141,0.0036,0.007949999999999999,0.0,0.0,0.0,0.0
Gelato (Pistachio 1/2 cup),Dessert,220,5.0,24.0,12.0,2.0,20.0,60,40,Snack,0,120.0,1.44,0.0,28.799999999999997,0.504,0.0,0.0,0.0,98.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708,5.652,2.112,0.0,0.0,0.0,0.0
Waffle Cone (1 small),Grain,70,1.0,13.0,1.5,0.5,7.0,30,5,Snack,0,100.0,2.3,0.0,97.0,0.69,25.0,90.0,229.0,77.0,0.31,37.0,0.068,0.193,0.43,0.041,0.0,0.0,0.1,0.09,0.4,20.0,2.172,0.991,0.181,0.0,12.0,0.0,0.0
Cacio e Pepe (1.5 cups),Meal/Pasta,500,18.0,65.0,19.0,4.0,3.0,700,50,Dinner,0,240.0,7.199999999999999,0.0,676.8,2.4,0.0,0.0,309.59999999999997,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,60.0,0.0,0.0
Pecorino Romano (1/4 cup),Dairy,110,7.5,1.0,8.5,0.0,0.0,450,25,Dinner,0,60.0,0.0,0.0,428.4,0.0,0.0,321.59999999999997,0.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.839999999999998,0.0,0.0,0.0,53.4,0.0,0.0
Black Pepper (1/2 tsp),Condiment,3,0.1,0.7,0.0,0.3,0.0,0,0,Dinner,0,100.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiorentina Steak (3oz portion),Protein/Meat,230,24.0,0.0,15.0,0.0,0.0,60,75,Dinner,0,85.1,0.5956999999999999,0.0,14.466999999999999,1.05524,13.616,75.739,171.902,207.644,1.6679599999999999,7.659,0.045954,0.070633,1.9198559999999998,0.217856,0.0,19.2326,0.0,1.2169299999999998,16.5945,11.062999999999999,1.712212,3.263585,2.056016,0.0,27.232,0.0,0.0
Olive Oil (1 tbsp drizzle),Condiment,120,0.0,0.0,14.0,0.0,0.0,0,0,Dinner,0,15.0,0.0,0.0,0.15,0.084,0.0,0.0,0.15,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1319999999999997,3.9,0.0,2.328,10.263,1.4203499999999998,0.0,0.0,0.0,0.0
Rosemary (garnish),Condiment,1,0.0,0.2,0.0,0.1,0.0,0,0,Dinner,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Beans (Tuscan style 1/2 cup),Legume,150,8.0,20.0,4.0,7.0,2.0,350,0,Dinner,0,120.0,5.52,0.0,74.39999999999999,2.496,0.0,0.0,0.0,350.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garlic (1 clove in beans),Vegetable,4,0.2,0.9,0.0,0.1,0.0,1,0,Dinner,0,100.0,0.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sage (in beans),Condiment,1,0.0,0.1,0.0,0.1,0.0,0,0,Dinner,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arancini (1 large ball),Snack/Processed,250,9.0,30.0,10.0,3.0,3.0,500,30,Snack,0,200.0,4.6,0.0,94.0,1.68,0.0,0.0,0.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0
Ragù (filling 1 tbsp),Condiment,25,1.5,1.0,1.5,0.5,0.5,60,5,Snack,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozzarella (filling 0.5 oz),Dairy,40,3.0,0.5,3.0,0.0,0.2,75,10,Snack,0,14.2,0.0,0.0,76.112,0.0,0.0,0.0,0.0,25.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0305999999999997,0.0,0.0,0.0,10.081999999999999,0.0,0.0
Breadcrumbs (coating),Grain,25,0.5,4.0,0.5,0.5,0.5,50,0,Snack,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campari & Soda (1 drink),Beverage,85,0.0,10.0,0.0,0.0,10.0,25,0,Snack,150,100.0,0.0,0.0,4.0,0.02,1.0,1.0,2.0,16.0,0.08,0.0,0.002,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olive (garnish),Fruit,5,0.0,0.1,0.5,0.1,0.0,30,0,Snack,0,100.0,1.8,0.0,60.0,3.4,5.0,3.0,17.0,835.0,0.12,14.0,0.008,0.002,0.09,0.014,0.0,0.4,0.0,6.14,6.3,1.0,4.852,20.904,2.6,0.0,0.0,0.0,0.0
Vitello Tonnato (1 serving),Meal/Meat,380,35.0,3.0,25.0,0.5,1.0,600,110,Lunch,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuna Sauce (2 tbsp),Condiment,100,4.0,1.0,9.0,0.0,0.5,200,15,Lunch,0,15.0,0.06,0.0,3.3,0.126,1.65,8.25,10.95,44.699999999999996,0.058499999999999996,1.2,0.013199999999999998,0.00525,0.32504999999999995,0.01455,0.0,0.0,0.045,0.12299999999999998,1.305,4.2,0.13244999999999998,0.27165,0.3192,0.0,0.8999999999999999,0.0,0.0
Capers (garnish),Condiment,2,0.2,0.4,0.1,0.3,0.1,200,0,Lunch,0,100.0,6.7,0.0,0.0,1.2,0.0,0.0,0.0,2670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lemon Slice (garnish),Condiment,1,0.0,0.3,0.0,0.1,0.1,0,0,Lunch,0,40.0,1.1199999999999999,0.0,10.4,0.24,3.2,6.4,55.2,0.8,0.024,0.4,0.016,0.008,0.04000000000000001,0.032,0.0,21.200000000000003,0.0,0.06,0.0,4.4,0.015600000000000001,0.0044,0.0356,0.0,0.0,0.0,0.0
Gnocchi alla Sorrentina (1.5 cups),Meal/Pasta,450,15.0,60.0,18.0,6.0,9.0,800,40,Dinner,0,240.0,4.8,0.0,31.2,0.576,0.0,0.0,0.0,794.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68,0.0,0.0,0.0,0.0,1.584,0.0,0.0,0.0,7.199999999999999,0.0,0.0
Tomato Sauce (1/2 cup),Condiment,40,1.5,7.0,1.0,2.0,4.0,350,0,Dinner,0,120.0,1.92,0.0,0.0,0.0,0.0,0.0,265.2,550.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozzarella (1 oz melted),Dairy,80,6.0,1.0,6.0,0.0,0.5,150,20,Dinner,0,28.4,0.0,0.0,152.224,0.0,0.0,0.0,0.0,50.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0611999999999995,0.0,0.0,0.0,20.163999999999998,0.0,0.0
Basil (fresh garnish),Condiment,1,0.1,0.0,0.0,0.1,0.0,0,0,Dinner,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parmigiano-Reggiano (1 tbsp),Dairy,22,2.0,0.2,1.5,0.0,0.0,95,4,Dinner,0,15.0,0.0,0.0,160.5,0.0,0.0,0.0,0.0,96.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2099999999999995,0.0,0.0,0.0,13.35,0.0,0.0
Pesto (1/4 cup),Condiment,290,5.0,4.0,29.0,2.0,1.0,600,5,Dinner,0,60.0,1.02,0.0,61.8,0.312,0.0,0.0,114.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586,0.0,0.0,0.0,0.0,0.0,0.0
Pine Nuts (1 tbsp in pesto),Nut,95,2.0,2.0,10.0,0.5,0.5,0,0,Dinner,0,15.0,0.555,0.0,2.4,0.8295,37.65,86.25,89.55,0.3,0.9675,0.15,0.054599999999999996,0.03405,0.6580499999999999,0.0141,0.0,0.12,0.0,1.3995,8.084999999999999,5.1,0.73485,2.8146,5.11065,0.0,0.0,0.0,0.0
Garlic (1/2 clove in pesto),Vegetable,2,0.1,0.5,0.0,0.0,0.0,0,0,Dinner,0,100.0,0.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trofie Pasta (1 cup cooked),Grain,210,7.0,43.0,1.0,2.0,1.0,5,0,Dinner,0,240.0,8.64,0.0,0.0,3.432,0.0,0.0,429.59999999999997,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,506.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green Beans (1/2 cup w/ pasta),Vegetable,15,0.9,3.5,0.1,1.3,1.6,3,0,Dinner,0,120.0,2.88,0.0,56.4,1.02,0.0,0.0,0.0,7.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.719999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Potato (1/2 w/ pasta),Vegetable,65,1.0,15.0,0.1,1.0,0.5,3,0,Dinner,0,100.0,1.5,0.0,33.0,0.75,13.0,77.0,219.0,219.0,0.44,64.0,0.107,0.143,0.992,0.093,0.0,0.5,0.5,1.56,8.0,19.0,3.112,4.083,3.195,0.0,74.0,0.0,0.0
Espresso Martini (1 drink),Beverage,280,0.5,25.0,0.0,0.0,25.0,5,0,Snack,120,100.0,0.0,0.0,1.0,0.09,1.0,5.0,13.0,2.0,0.04,0.0,0.005,0.005,0.025,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vodka (1.5 oz),Beverage,97,0.0,0.0,0.0,0.0,0.0,0,0,Snack,0,42.5,0.0,0.0,0.0,0.017,0.0,1.7,0.85,0.425,0.017,0.0,0.00255,0.0017,0.0055249999999999995,0.000425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coffee Liqueur (1 oz),Beverage,100,0.0,15.0,0.0,0.0,15.0,2,0,Snack,0,28.4,0.0,0.0,0.284,0.017039999999999996,0.8519999999999999,1.7039999999999997,8.52,2.272,0.008519999999999998,0.0,0.0011359999999999999,0.0034079999999999996,0.040895999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030103999999999995,0.006247999999999999,0.029819999999999996,0.0,0.0,0.0,0.0
Espresso (1 oz in drink),Beverage,3,0.3,0.0,0.1,0.0,0.0,1,0,Snack,0,28.4,0.0,0.0,0.568,0.03692,22.72,1.9879999999999998,32.66,3.9759999999999995,0.014199999999999999,0.0,0.00028399999999999996,0.05026799999999999,1.4787879999999998,0.0005679999999999999,0.0,0.056799999999999996,0.0,0.0028399999999999996,0.028399999999999998,0.284,0.026128,0.0,0.026128,0.0,0.0,0.0,0.0
Simple Syrup (1/2 oz),Condiment,30,0.0,8.0,0.0,0.0,8.0,0,0,Snack,0,56.7,0.0,0.0,1.1340000000000001,0.011340000000000001,0.5670000000000001,0.0,0.5670000000000001,1.701,0.0056700000000000006,0.0,0.0,0.005103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coffee Beans (3 garnish),Snack,2,0.1,0.3,0.0,0.1,0.0,0,0,Snack,0,100.0,21.4,0.0,0.0,2.57,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0
Baba Ganoush (1/4 cup),Meal/Vegetable,100,2.0,8.0,7.0,4.0,2.0,300,0,Snack,0,60.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,342.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pita Bread (1 white),Grain,165,5.5,33.0,1.2,1.5,1.5,310,0,Snack,0,100.0,5.1,0.0,154.0,2.77,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falafel (3 pieces),Meal/Vegetarian,180,6.0,18.0,9.0,4.0,1.0,320,0,Lunch,0,100.0,4.8,0.0,86.0,2.31,31.0,112.0,259.0,499.0,1.02,12.0,0.134,0.099,0.8,0.159,0.0,7.3,0.0,7.74,72.2,79.0,5.427,17.014,15.928,0.0,0.0,0.0,0.0
Tahini Sauce (1 tbsp),Condiment,30,1.0,1.5,2.5,0.5,0.0,45,0,Lunch,0,15.0,1.26,0.0,17.4,1.05,53.55,107.85,61.199999999999996,9.6,0.9059999999999999,0.44999999999999996,0.14895,0.07095,0.8719499999999999,0.08925,0.0,0.0,0.0,0.0,0.255,16.2,1.3455000000000001,3.39,3.9599999999999995,0.0,0.0,0.0,0.0
Pickled Turnips (2 tbsp),Vegetable,10,0.2,2.0,0.0,0.5,1.0,200,0,Lunch,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shawarma (Chicken 1 wrap),Meal/Processed,550,30.0,50.0,25.0,6.0,5.0,1100,80,Lunch,250,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garlic Sauce (1 tbsp),Condiment,90,0.1,1.0,10.0,0.0,0.5,80,5,Lunch,0,15.0,0.045,0.0,5.55,0.033,0.6,5.25,9.15,70.95,0.027,102.3,0.0036,0.0016499999999999998,0.0105,0.0186,0.0,0.15,0.06,0.0015,0.975,0.75,6.15735,2.28165,0.34395000000000003,0.0,31.799999999999997,0.0,0.0
Hummus (1/4 cup),Legume,130,5.0,10.0,8.0,4.0,1.0,250,0,Lunch,0,60.0,4.26,0.0,42.6,0.774,0.0,0.0,0.0,278.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.159999999999999,0.0,0.0,0.0,0.0,2.142,0.0,0.0,0.0,0.0,0.0,0.0
Tabouli (1/2 cup),Meal/Vegetarian,120,3.0,15.0,6.0,4.0,2.0,300,0,Lunch,0,120.0,4.32,0.0,51.6,2.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.839999999999996,0.0,0.0,0.0,0.0,0.852,0.0,0.0,0.0,0.0,0.0,0.0
Bulgur (1/4 cup in tabouli),Grain,76,2.7,16.8,0.2,4.1,0.1,4,0,Lunch,0,60.0,4.8,0.0,27.0,0.9839999999999999,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34199999999999997,0.0,0.0,0.0,0.0,0.0,0.0
Parsley (1/4 cup in tabouli),Vegetable,5,0.3,1.0,0.1,0.5,0.1,5,0,Lunch,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mint (1 tbsp in tabouli),Condiment,1,0.1,0.1,0.0,0.1,0.0,0,0,Lunch,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lemon Juice (1 tbsp dressing),Condiment,4,0.1,1.3,0.0,0.1,0.2,0,0,Lunch,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olive Oil (1 tbsp dressing),Condiment,120,0.0,0.0,14.0,0.0,0.0,0,0,Lunch,0,15.0,0.0,0.0,0.15,0.084,0.0,0.0,0.15,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1319999999999997,3.9,0.0,2.328,10.263,1.4203499999999998,0.0,0.0,0.0,0.0
Kibbeh (1 piece fried),Meal/Meat,230,9.0,20.0,13.0,3.0,1.0,450,30,Snack,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,160.0,0.0,0.0
Pine Nuts (1/2 tbsp filling),Nut,48,1.0,1.0,5.0,0.2,0.2,0,0,Snack,0,15.0,0.555,0.0,2.4,0.8295,37.65,86.25,89.55,0.3,0.9675,0.15,0.054599999999999996,0.03405,0.6580499999999999,0.0141,0.0,0.12,0.0,1.3995,8.084999999999999,5.1,0.73485,2.8146,5.11065,0.0,0.0,0.0,0.0
Ground Lamb (1 oz filling),Protein/Meat,80,5.5,0.0,6.0,0.0,0.0,20,20,Snack,0,28.4,0.0,0.0,0.0,0.45724,0.0,0.0,0.0,20.163999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5361199999999995,0.0,0.0,0.0,21.584,0.0,0.0
Bulgur (1 tbsp shell),Grain,15,0.5,3.4,0.0,0.8,0.0,1,0,Snack,0,15.0,1.2,0.0,6.75,0.24599999999999997,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08549999999999999,0.0,0.0,0.0,0.0,0.0,0.0
Lentil Soup (1 cup Middle Eastern),Meal/Legume,200,10.0,30.0,5.0,10.0,4.0,700,0,Lunch,250,240.0,6.96,0.0,19.2,2.64,0.0,0.0,0.0,676.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cumin (1 tsp),Condiment,8,0.3,1.5,0.5,0.4,0.1,3,0,Lunch,0,100.0,10.5,0.0,931.0,66.4,366.0,499.0,1790.0,168.0,4.8,64.0,0.628,0.327,4.58,0.435,0.0,7.7,0.0,3.33,5.4,10.0,1.54,14.0,3.28,0.0,0.0,0.0,0.0
Coriander (1 tsp),Condiment,5,0.1,1.0,0.2,0.5,0.0,1,0,Lunch,0,100.0,41.9,0.0,709.0,16.3,330.0,409.0,1270.0,35.0,4.7,0.0,0.239,0.29,2.13,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.99,13.6,1.75,0.0,0.0,0.0,0.0
Lemon Juice (1 tsp in soup),Condiment,1,0.0,0.4,0.0,0.0,0.1,0,0,Lunch,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
